FamilyMembers,FanHoursPerDay,RefrigeratorHoursPerDay,AirConditionerHoursPerDay,TelevisionHoursPerDay,MonitorHoursPerDay,WashingMachineHoursPerWeek,LightingHoursPerDay,City,Month,TariffRateINRPerKWh,MonthlyConsumptionKWh,ElectricityBillINR
5,7.0,17.7,0.8,2.1,5.3,3.0,4.2,Bengaluru,12,8.0,223.9,1791.02
5,6.7,16.9,3.3,5.2,4.6,4.2,5.2,Delhi,11,7.5,341.3,2559.41
2,9.4,22.2,3.1,2.8,5.6,0.0,6.4,Bengaluru,5,8.1,332.8,2695.76
6,9.2,16.3,10.2,2.6,0.0,3.0,9.1,Delhi,4,7.6,604.1,4590.98
6,6.6,17.6,1.4,5.5,2.0,1.8,4.6,Ahmedabad,7,7.6,239.7,1821.76
6,3.2,20.3,12.9,6.6,3.9,5.3,7.9,Delhi,4,7.3,770.4,5624.04
4,7.1,24.0,3.1,1.3,6.1,1.1,4.8,Chennai,3,8.4,331.9,2788.0
6,5.2,20.4,0.7,5.9,2.0,6.2,7.9,Jaipur,9,7.4,243.5,1802.2
3,5.8,21.8,2.1,3.3,6.9,4.9,6.2,Pune,11,8.1,305.6,2475.48
4,6.7,20.3,0.7,5.3,3.7,3.2,3.9,Hyderabad,8,8.1,243.6,1973.3
2,4.3,22.7,0.8,4.8,1.6,0.8,5.8,Jaipur,1,7.4,203.3,1504.52
3,3.0,24.0,6.3,3.5,0.7,2.3,7.2,Jaipur,7,7.5,490.3,3676.89
3,7.7,18.7,2.8,3.6,4.5,4.0,2.0,Mumbai,9,8.6,295.8,2544.28
1,7.1,20.0,5.4,4.8,1.7,3.2,7.8,Lucknow,8,7.0,404.0,2828.26
2,7.0,20.5,9.4,1.3,2.5,1.4,3.1,Lucknow,8,7.3,640.7,4676.97
2,8.3,21.6,1.1,1.2,3.3,4.7,5.6,Kolkata,6,7.7,250.5,1928.55
1,5.4,20.4,6.3,7.7,3.4,2.9,5.8,Hyderabad,11,7.9,458.9,3625.48
4,7.8,18.4,3.5,5.8,6.8,3.4,2.0,Ahmedabad,4,7.6,333.9,2537.47
6,10.3,20.0,1.7,5.5,3.8,4.5,4.8,Pune,8,8.1,258.8,2096.1
6,6.4,24.0,1.5,3.2,1.8,4.3,6.8,Pune,3,8.0,289.9,2319.03
6,11.7,20.9,2.0,0.2,1.5,4.6,9.7,Lucknow,9,7.0,266.3,1864.33
6,7.1,14.3,5.8,2.4,6.3,4.0,7.6,Jaipur,2,7.2,433.7,3122.34
6,4.9,18.8,6.4,4.3,2.0,2.0,7.8,Chennai,2,8.4,450.0,3779.74
1,9.1,20.0,1.3,5.8,4.2,2.9,2.0,Kolkata,12,7.8,251.1,1958.53
2,6.7,19.6,6.2,4.4,3.4,5.0,5.4,Delhi,12,7.6,496.8,3775.41
4,9.6,19.8,3.5,4.4,3.8,1.0,9.6,Kolkata,7,7.7,324.6,2499.51
3,8.0,20.9,2.1,3.2,5.8,1.3,8.0,Mumbai,12,8.6,284.3,2445.32
6,6.2,21.5,9.0,4.8,3.6,3.8,5.0,Kolkata,10,7.8,611.2,4767.13
1,10.8,20.8,5.5,1.7,4.6,2.9,6.2,Jaipur,4,7.2,420.4,3026.84
4,5.8,22.9,5.0,3.7,3.6,0.5,8.0,Ahmedabad,10,7.4,404.0,2989.5
4,1.6,15.5,2.4,3.0,2.1,4.0,7.9,Jaipur,8,7.6,277.9,2112.03
4,9.2,19.2,8.2,6.4,4.0,3.7,5.7,Lucknow,9,7.0,551.1,3857.76
1,7.9,21.3,3.0,0.0,1.7,7.0,5.5,Ahmedabad,7,7.4,333.2,2465.67
3,10.2,20.8,2.8,3.2,0.7,3.3,6.9,Bengaluru,5,8.0,301.8,2414.49
6,4.8,18.0,1.5,4.0,4.2,6.2,7.9,Ahmedabad,8,7.7,267.2,2057.18
4,6.4,18.4,13.2,0.0,3.9,4.5,5.2,Kolkata,4,7.7,787.9,6067.02
1,6.1,17.5,1.5,5.0,3.7,0.2,2.3,Kolkata,2,7.8,210.1,1638.44
2,9.3,22.9,5.1,3.2,3.0,3.0,5.8,Kolkata,11,7.5,385.2,2888.76
1,8.6,14.4,0.8,1.6,2.9,2.9,3.5,Bengaluru,12,7.9,166.8,1317.62
1,7.5,16.2,0.6,5.5,0.8,2.9,9.9,Lucknow,6,7.2,179.9,1295.32
1,7.6,21.3,1.0,2.0,0.0,1.7,4.1,Delhi,9,7.6,212.3,1613.41
4,4.1,21.6,1.0,5.1,4.8,4.2,5.8,Hyderabad,1,8.3,235.9,1957.65
1,8.9,15.2,2.1,3.9,4.7,2.5,4.6,Lucknow,11,7.4,266.2,1970.18
2,9.0,21.9,7.3,2.7,2.5,4.8,5.0,Kolkata,10,7.8,527.4,4113.77
4,12.7,20.5,5.8,1.5,5.9,4.5,7.7,Lucknow,12,7.4,462.2,3420.34
2,8.2,21.5,11.9,2.1,4.0,2.6,8.1,Mumbai,7,8.6,724.6,6231.73
5,8.6,20.2,4.6,5.3,3.7,2.1,7.3,Pune,10,8.1,380.6,3083.09
1,8.2,21.3,2.6,5.8,7.0,2.2,7.9,Pune,9,8.0,310.1,2480.61
6,5.3,21.4,4.1,4.9,0.5,3.0,4.9,Hyderabad,10,8.3,373.7,3101.86
6,10.1,21.4,1.8,3.4,2.9,3.5,3.8,Hyderabad,9,7.9,274.7,2170.27
4,6.9,20.7,2.1,4.9,1.3,2.3,4.5,Delhi,10,7.3,266.4,1944.85
6,6.5,19.7,3.1,4.1,2.3,2.4,6.9,Mumbai,11,9.0,343.6,3092.09
4,6.7,19.8,4.2,2.3,2.9,3.4,8.4,Jaipur,3,7.4,353.1,2612.85
1,6.8,20.7,3.2,1.7,2.9,4.5,3.5,Lucknow,11,7.2,318.0,2289.37
3,5.8,22.5,7.6,2.9,0.9,3.4,5.3,Ahmedabad,5,7.6,544.9,4141.22
3,7.5,24.0,1.8,2.2,3.1,3.0,5.5,Ahmedabad,8,7.6,281.7,2140.71
2,6.8,21.6,2.3,3.8,1.4,3.4,4.5,Jaipur,8,7.5,261.9,1963.9
1,6.5,21.1,4.5,6.7,5.4,0.3,7.2,Pune,4,8.0,390.5,3123.93
6,8.2,23.6,3.2,4.1,4.5,2.7,8.0,Jaipur,12,7.5,376.3,2821.94
1,7.2,21.2,1.4,6.4,3.7,1.1,10.9,Lucknow,11,7.2,248.7,1790.5
5,5.6,16.8,3.3,3.5,2.0,2.2,9.9,Mumbai,11,8.8,308.1,2711.26
3,5.1,17.8,6.2,3.2,3.3,1.6,7.6,Kolkata,1,7.7,426.4,3283.63
6,7.2,24.0,3.3,0.5,4.4,1.6,5.1,Bengaluru,1,8.0,349.6,2797.09
3,5.1,17.9,1.0,4.8,2.3,1.5,7.4,Kolkata,4,7.7,209.3,1611.72
1,5.0,21.7,2.5,2.2,0.0,6.5,2.1,Bengaluru,6,8.0,268.8,2150.2
6,5.0,17.0,7.0,1.8,4.4,2.9,7.3,Ahmedabad,8,7.4,443.1,3278.94
2,7.6,23.9,7.3,1.5,4.1,4.8,6.7,Hyderabad,6,7.9,566.5,4475.3
1,10.0,18.6,6.0,4.2,3.6,4.1,6.2,Lucknow,12,7.2,439.9,3167.3
2,7.9,20.2,1.1,2.3,1.5,4.0,4.4,Kolkata,9,7.9,224.6,1774.57
6,9.2,19.3,2.6,6.8,4.9,3.8,7.6,Jaipur,9,7.6,347.4,2640.59
3,6.8,21.5,3.9,5.7,5.3,6.1,4.0,Mumbai,2,9.0,435.1,3915.88
5,7.4,20.5,2.3,2.4,3.6,3.6,8.1,Mumbai,10,8.8,303.5,2671.0
4,11.1,22.7,2.1,0.0,2.2,0.3,7.2,Pune,1,8.0,286.9,2295.0
3,9.1,22.0,1.0,3.7,2.2,2.7,6.9,Mumbai,2,8.8,219.4,1930.34
2,9.3,20.8,1.4,2.9,2.2,1.4,4.0,Mumbai,5,8.6,212.4,1826.48
1,6.3,22.0,3.4,5.3,2.1,0.9,4.7,Hyderabad,4,8.2,290.7,2384.05
6,7.0,22.1,6.9,3.5,2.3,3.6,3.0,Jaipur,4,7.4,500.7,3704.83
3,8.0,18.8,3.8,5.8,3.6,0.0,7.7,Ahmedabad,9,7.8,336.0,2620.86
5,5.5,18.6,7.8,4.5,4.8,3.2,6.1,Mumbai,11,8.6,521.2,4482.14
6,1.1,24.0,4.4,0.9,5.9,0.5,4.9,Ahmedabad,8,7.7,409.8,3155.17
2,8.0,22.1,14.0,2.0,1.2,2.7,5.7,Hyderabad,6,8.1,824.3,6676.98
6,9.4,21.2,4.7,2.6,1.5,4.2,8.1,Mumbai,1,9.0,413.4,3720.69
6,7.1,17.6,1.4,3.2,4.7,2.0,3.7,Lucknow,2,7.0,242.8,1699.78
1,5.5,14.6,2.2,3.0,1.2,1.2,5.1,Pune,6,8.0,221.8,1774.48
4,6.2,19.1,2.0,4.9,0.7,2.5,2.8,Kolkata,11,7.9,252.4,1994.19
2,1.9,18.6,3.0,4.5,1.1,3.9,3.9,Lucknow,2,7.2,270.8,1949.43
1,6.2,19.1,3.1,2.7,2.6,3.5,5.5,Chennai,10,8.1,310.8,2517.23
4,4.2,22.6,1.7,4.8,6.3,2.9,8.2,Delhi,5,7.5,300.3,2252.19
1,5.3,24.0,3.3,1.2,2.7,1.7,7.3,Mumbai,5,8.8,346.3,3047.56
4,4.1,23.3,2.3,4.9,3.5,2.4,8.0,Ahmedabad,6,7.4,299.9,2219.09
4,3.8,18.2,9.9,5.2,0.6,4.0,7.3,Delhi,6,7.5,642.8,4821.29
4,4.5,21.6,4.5,4.1,5.1,2.8,4.1,Bengaluru,6,8.0,398.0,3183.75
1,8.6,18.5,4.1,4.6,4.7,3.4,9.4,Mumbai,2,9.0,367.6,3308.6
6,5.7,14.5,4.0,4.8,2.1,2.5,7.5,Chennai,10,8.3,352.8,2928.09
4,4.2,19.8,2.1,5.6,1.6,1.3,9.6,Hyderabad,3,7.9,258.8,2044.47
6,8.9,23.8,13.5,5.0,4.9,6.0,9.3,Pune,6,8.0,820.3,6562.22
2,7.3,19.0,4.2,5.9,2.5,4.2,5.8,Chennai,8,8.5,357.5,3038.56
5,1.1,22.5,2.5,0.4,1.7,3.4,5.0,Ahmedabad,12,7.6,263.8,2004.66
6,9.5,18.0,4.9,3.8,2.3,2.8,2.0,Hyderabad,11,8.1,407.2,3297.98
5,7.2,22.1,1.1,3.4,3.5,5.1,6.3,Kolkata,12,7.9,259.6,2050.67
4,8.9,19.3,4.8,3.8,4.5,1.8,5.9,Hyderabad,1,8.3,354.3,2940.55
5,6.4,24.0,3.0,5.3,3.6,4.0,4.7,Mumbai,1,8.9,344.6,3066.69
5,11.0,19.1,2.4,3.8,3.5,3.1,5.0,Delhi,11,7.5,293.8,2203.52
4,6.0,18.4,2.2,3.7,2.5,2.6,7.0,Delhi,2,7.3,263.0,1920.1
6,1.0,24.0,8.4,4.4,3.3,2.6,2.2,Ahmedabad,11,7.4,526.1,3893.03
4,4.8,18.3,1.5,0.5,2.2,5.0,8.6,Hyderabad,12,7.9,233.8,1846.76
2,8.3,20.6,8.0,6.6,2.5,0.2,7.7,Chennai,12,8.1,547.0,4430.8
3,7.4,18.3,1.2,3.3,5.8,5.5,5.3,Ahmedabad,6,7.8,230.7,1799.39
1,6.7,22.8,0.9,6.5,3.1,4.5,5.8,Pune,9,8.0,241.5,1931.68
4,4.5,23.9,9.8,1.8,2.3,3.1,6.6,Ahmedabad,4,7.7,651.4,5015.44
4,7.0,18.0,3.9,1.7,1.7,2.6,7.6,Ahmedabad,3,7.4,314.2,2325.07
5,7.0,21.6,2.4,3.0,0.0,3.0,10.1,Kolkata,12,7.9,309.0,2441.25
2,6.9,21.9,1.9,3.6,7.2,3.7,4.9,Lucknow,8,7.2,264.2,1902.05
5,8.3,20.4,6.6,2.5,7.4,4.9,8.7,Mumbai,11,9.0,498.4,4485.88
6,7.5,24.0,4.7,1.9,4.3,3.7,5.6,Kolkata,10,7.8,451.4,3520.82
4,6.4,24.0,1.4,4.2,0.9,3.4,5.2,Delhi,9,7.6,257.8,1959.45
4,4.5,17.4,1.4,6.4,8.5,3.0,5.5,Delhi,12,7.3,260.4,1901.05
5,10.4,23.6,7.1,6.8,0.2,0.2,8.2,Bengaluru,11,7.9,525.0,4147.69
4,12.0,21.5,1.7,2.9,3.8,0.5,4.9,Bengaluru,5,7.9,279.1,2204.53
6,11.4,20.7,1.5,1.3,0.0,4.7,6.2,Chennai,9,8.5,258.7,2198.64
3,8.7,19.3,7.0,3.0,0.0,3.7,5.0,Delhi,2,7.7,480.4,3699.32
1,2.8,15.6,2.7,6.9,3.5,4.2,5.1,Lucknow,3,7.4,276.2,2043.8
1,2.5,20.8,1.8,5.6,3.7,4.2,8.7,Kolkata,7,7.7,247.8,1907.73
1,5.6,20.9,4.5,4.3,3.2,3.9,6.0,Pune,7,8.0,371.5,2972.33
3,6.9,24.0,5.5,2.6,6.0,4.3,4.7,Lucknow,6,7.0,461.3,3229.22
4,6.8,18.0,4.0,5.3,2.9,1.7,5.1,Bengaluru,6,8.0,368.6,2948.49
5,7.5,15.2,0.8,8.0,4.6,3.8,6.6,Hyderabad,2,8.2,211.7,1735.63
2,3.5,16.5,4.0,3.2,1.4,3.7,5.9,Lucknow,10,7.0,351.9,2463.45
4,11.0,24.0,6.8,0.0,5.6,5.0,6.0,Lucknow,6,7.3,557.1,4066.48
3,10.8,18.7,5.2,1.4,5.8,0.0,5.4,Lucknow,4,7.3,392.1,2862.55
6,3.7,24.0,2.6,3.6,2.5,6.6,8.1,Lucknow,12,7.4,319.4,2363.24
3,2.3,20.0,5.0,3.2,3.8,4.3,7.2,Lucknow,3,7.0,396.2,2773.48
1,6.8,17.1,2.8,6.2,1.6,3.4,5.6,Bengaluru,11,7.7,302.6,2330.37
4,10.2,24.0,1.3,2.3,2.6,1.6,6.3,Delhi,2,7.6,264.4,2009.2
1,6.9,24.0,2.0,3.2,4.5,2.6,4.4,Ahmedabad,1,7.4,274.2,2029.27
2,7.6,19.5,3.2,2.2,4.0,3.5,5.9,Lucknow,11,7.4,298.4,2207.8
6,5.9,23.0,5.9,5.1,0.0,5.5,4.6,Lucknow,11,7.4,427.2,3160.92
1,7.4,20.4,9.4,1.8,0.7,5.3,6.4,Mumbai,5,8.8,596.2,5246.26
2,9.4,21.3,3.1,3.0,1.8,3.9,5.8,Delhi,2,7.5,348.8,2615.96
3,8.0,24.0,3.5,0.5,3.4,4.1,5.5,Ahmedabad,2,7.8,348.8,2720.89
1,8.4,15.4,2.2,2.4,1.2,3.3,6.3,Pune,7,8.2,249.7,2047.86
1,2.8,18.9,0.6,6.8,0.2,1.5,6.6,Pune,8,8.1,186.7,1512.45
5,12.3,20.1,1.3,7.1,0.0,1.8,8.2,Hyderabad,10,7.9,242.8,1918.35
6,2.9,21.0,3.0,4.8,7.2,4.4,7.6,Jaipur,8,7.4,366.0,2708.42
6,7.4,16.3,4.5,4.4,3.4,4.1,7.9,Kolkata,4,7.9,373.2,2948.59
3,6.6,22.8,3.1,2.2,0.1,2.1,5.3,Mumbai,1,8.6,303.4,2609.22
5,6.7,16.5,1.1,3.9,5.1,1.9,6.6,Delhi,11,7.7,226.4,1742.95
2,9.2,16.3,4.5,3.8,6.0,4.0,9.5,Delhi,7,7.7,366.6,2823.03
2,5.2,19.2,0.3,3.5,3.4,2.5,5.8,Jaipur,1,7.6,170.1,1292.82
3,5.9,24.0,6.1,5.1,4.2,1.8,6.3,Hyderabad,11,8.2,492.0,4034.3
6,4.1,24.0,6.5,1.6,5.6,3.5,6.3,Chennai,4,8.4,498.9,4190.99
2,9.8,21.5,2.9,8.6,4.2,4.0,5.8,Bengaluru,8,7.7,351.9,2709.55
3,7.7,19.3,1.5,6.7,4.3,1.3,8.6,Hyderabad,2,7.9,254.9,2013.51
2,8.6,20.5,2.0,1.9,0.0,2.5,5.1,Ahmedabad,6,7.4,248.5,1839.06
4,9.0,21.0,4.6,3.7,0.0,4.1,8.2,Hyderabad,6,8.1,400.4,3243.0
1,12.0,24.0,1.4,2.3,4.7,5.4,7.5,Jaipur,12,7.5,275.3,2064.78
6,11.5,16.3,8.8,4.8,2.6,3.4,5.9,Jaipur,9,7.5,568.1,4260.49
4,7.8,23.6,11.4,3.3,2.1,2.2,5.2,Kolkata,5,7.7,682.3,5254.09
3,7.4,15.7,6.0,0.0,4.9,1.8,5.9,Mumbai,10,8.8,437.7,3851.61
3,5.7,18.6,10.9,1.7,1.1,3.0,8.3,Lucknow,4,7.2,664.6,4785.2
4,8.9,20.0,11.9,6.2,2.9,2.9,8.2,Pune,5,8.1,740.7,5999.96
1,8.8,21.2,3.1,3.1,3.1,0.0,7.6,Jaipur,12,7.2,287.5,2070.23
1,5.2,20.0,4.2,3.0,4.4,0.5,5.8,Kolkata,12,7.5,356.8,2676.28
5,8.8,20.5,4.1,4.8,3.7,0.0,6.1,Bengaluru,10,8.0,381.8,3054.78
2,9.5,20.1,9.0,5.4,3.7,3.0,7.3,Pune,11,8.2,587.0,4813.1
5,4.2,15.4,6.2,3.3,2.2,4.6,5.5,Chennai,5,8.4,450.1,3780.96
1,7.5,21.7,5.0,0.0,2.2,4.4,7.7,Delhi,8,7.3,386.5,2821.78
4,6.8,22.4,5.8,1.9,3.7,1.1,6.3,Bengaluru,10,7.9,453.3,3580.72
2,7.0,24.0,1.9,0.0,2.0,1.6,8.0,Chennai,12,8.5,247.8,2106.34
4,4.6,24.0,3.6,0.7,1.3,1.0,3.2,Pune,8,8.0,348.6,2788.92
5,2.4,21.2,6.4,3.7,5.6,3.1,4.8,Bengaluru,2,8.0,455.7,3645.61
3,5.1,24.0,7.3,3.6,1.7,4.4,5.3,Kolkata,7,7.8,529.3,4128.7
4,4.8,20.1,5.5,6.1,2.1,4.7,6.8,Chennai,8,8.4,459.8,3862.3
5,7.9,15.6,2.0,3.4,5.5,2.0,5.2,Delhi,11,7.7,269.8,2077.3
5,7.9,22.9,1.8,1.7,1.6,3.2,10.4,Lucknow,6,7.3,286.7,2092.67
5,7.8,22.2,3.1,5.9,3.6,1.9,3.6,Kolkata,5,7.5,350.5,2628.52
3,3.5,20.0,5.9,7.0,3.8,3.0,8.0,Ahmedabad,11,7.8,483.9,3774.79
3,4.2,19.8,0.5,5.3,2.8,2.0,8.5,Delhi,9,7.3,199.4,1455.66
3,5.5,21.4,0.9,3.4,2.2,2.2,7.0,Mumbai,3,8.9,229.7,2044.25
2,7.1,19.0,1.0,2.9,0.7,1.0,5.4,Hyderabad,12,7.9,192.7,1522.19
3,6.2,21.3,4.8,1.1,4.3,0.0,6.0,Mumbai,10,8.8,375.3,3302.38
3,7.8,17.2,4.2,1.9,5.2,2.4,7.6,Jaipur,4,7.4,382.3,2828.68
3,9.4,17.6,0.3,2.6,5.0,3.5,2.8,Lucknow,9,7.3,181.9,1328.06
4,4.5,16.0,13.5,0.9,3.7,3.3,4.7,Ahmedabad,6,7.6,741.4,5634.3
3,4.6,24.0,3.6,2.8,0.0,0.8,4.9,Ahmedabad,8,7.7,331.9,2555.89
2,7.3,20.2,3.6,2.9,4.5,0.0,7.1,Hyderabad,7,7.9,322.7,2549.65
5,6.8,23.6,12.0,6.0,2.8,2.9,8.2,Chennai,11,8.5,746.6,6346.2
4,8.9,16.7,1.9,0.3,1.8,1.3,10.0,Hyderabad,2,8.2,236.5,1939.44
1,7.0,19.5,9.6,3.8,4.3,2.3,2.3,Jaipur,3,7.4,578.2,4278.68
3,11.4,21.7,4.8,0.8,3.5,1.2,3.9,Mumbai,1,9.0,399.8,3598.6
5,3.0,24.0,9.4,0.0,5.0,0.7,5.3,Ahmedabad,9,7.7,648.6,4994.35
5,9.1,18.2,1.5,2.5,3.7,4.8,7.1,Mumbai,7,9.0,255.8,2302.25
4,7.5,18.8,3.8,3.5,2.5,3.7,7.5,Delhi,1,7.3,322.4,2353.35
1,3.5,17.6,7.5,6.0,2.3,3.0,3.6,Lucknow,3,7.0,512.6,3588.29
6,1.8,19.6,4.8,3.0,4.2,4.3,6.8,Bengaluru,4,8.1,412.2,3338.82
2,4.2,16.9,2.9,2.4,0.3,3.0,2.0,Jaipur,4,7.5,259.2,1944.02
6,10.0,15.7,6.1,2.1,2.0,2.4,6.6,Bengaluru,5,8.1,461.4,3736.98
5,9.7,20.8,2.6,2.5,0.0,5.5,5.9,Jaipur,3,7.4,305.0,2256.98
6,6.7,22.0,2.7,0.0,3.8,5.6,5.8,Pune,3,8.1,335.8,2719.88
5,6.1,16.6,2.2,1.9,4.3,1.5,5.2,Lucknow,1,7.4,286.7,2121.94
6,4.9,18.0,1.9,5.1,1.5,3.4,5.8,Delhi,7,7.6,265.6,2018.84
5,6.5,19.7,7.0,0.0,0.8,3.2,6.6,Lucknow,11,7.2,502.8,3620.34
5,5.8,24.0,0.2,2.7,4.9,4.3,9.3,Chennai,10,8.4,237.9,1998.14
4,11.3,12.0,2.4,2.9,1.6,1.4,3.4,Jaipur,1,7.6,263.2,2000.32
1,3.9,21.3,1.2,4.9,4.3,4.9,5.5,Bengaluru,2,8.1,237.4,1922.86
5,8.0,22.0,2.5,3.7,3.0,1.6,7.1,Jaipur,4,7.6,305.9,2324.58
2,11.4,17.9,6.1,4.3,1.9,2.8,5.9,Chennai,4,8.1,423.1,3426.95
2,8.9,19.0,4.9,2.0,4.2,1.3,6.2,Jaipur,5,7.2,382.1,2751.09
3,4.2,21.0,4.7,0.0,3.1,2.2,4.8,Lucknow,11,7.2,370.3,2666.17
5,3.1,19.9,1.8,2.4,6.0,1.4,7.7,Kolkata,2,7.5,260.8,1956.34
5,7.7,24.0,1.6,3.2,1.5,1.6,2.0,Jaipur,4,7.2,241.9,1741.89
5,7.4,20.3,1.2,5.8,0.4,4.2,4.0,Pune,1,8.0,238.8,1910.23
6,10.1,22.6,0.7,0.6,3.0,2.9,9.9,Pune,2,8.1,235.0,1903.11
5,8.4,21.4,1.7,7.7,4.0,6.0,3.5,Ahmedabad,1,7.7,268.9,2070.16
5,5.8,22.1,2.2,3.8,2.6,2.7,4.3,Pune,10,8.0,291.7,2333.86
2,5.6,17.7,2.7,2.0,6.6,1.8,4.4,Jaipur,10,7.4,291.8,2159.48
1,3.7,20.6,1.8,1.9,5.4,2.2,4.9,Jaipur,4,7.6,243.5,1850.79
1,7.3,19.8,10.1,3.2,1.9,2.8,6.0,Kolkata,4,7.8,585.8,4569.2
3,3.5,17.9,5.9,3.4,3.1,3.5,8.2,Pune,7,7.8,428.0,3338.39
2,9.3,22.8,4.0,3.5,0.0,2.4,7.0,Mumbai,10,9.0,378.2,3403.42
5,8.5,14.0,0.1,4.8,5.1,1.1,5.5,Jaipur,11,7.5,176.1,1321.04
1,8.4,24.0,1.8,2.2,1.6,4.4,9.5,Delhi,11,7.3,275.3,2010.05
4,3.7,13.3,1.2,3.7,3.4,4.8,5.2,Delhi,9,7.3,208.1,1519.22
4,6.6,19.5,1.3,2.8,2.5,2.4,6.1,Bengaluru,9,7.9,227.3,1795.71
4,6.0,22.8,4.9,6.8,0.0,5.2,6.2,Kolkata,5,7.5,436.7,3275.2
5,7.3,16.4,1.0,0.0,4.7,2.2,7.7,Chennai,10,8.3,208.4,1729.66
5,8.3,21.3,1.7,7.8,0.9,4.6,3.7,Mumbai,1,8.6,268.3,2307.62
3,5.7,20.9,2.5,1.7,2.0,1.6,4.0,Jaipur,1,7.5,290.9,2181.73
3,5.8,21.0,1.8,1.3,4.7,6.6,7.9,Lucknow,6,7.0,272.8,1909.45
3,8.7,19.0,6.4,2.9,1.1,0.4,9.6,Hyderabad,2,8.2,462.8,3794.62
6,4.2,18.6,10.4,3.9,6.0,1.3,5.3,Hyderabad,8,8.1,663.2,5372.15
4,5.1,15.3,7.1,2.8,1.0,6.3,3.5,Chennai,9,8.5,470.1,3995.93
5,7.0,19.7,2.7,4.7,0.7,0.4,3.6,Ahmedabad,4,7.6,281.9,2142.68
4,9.2,22.8,3.8,2.6,3.1,2.6,8.1,Lucknow,5,7.4,365.6,2705.54
3,4.6,18.6,0.7,2.2,6.3,2.2,2.6,Hyderabad,11,7.9,180.2,1423.69
5,11.5,18.8,4.1,1.7,3.0,3.0,6.1,Chennai,8,8.4,388.6,3264.66
2,3.6,24.0,0.2,6.0,5.0,3.4,5.6,Hyderabad,3,7.9,196.0,1548.5
1,10.9,19.5,0.8,4.3,0.3,2.6,4.6,Kolkata,5,7.7,224.1,1725.47
1,10.0,21.1,3.8,1.2,2.3,4.1,4.3,Bengaluru,3,8.0,329.2,2633.75
3,3.4,21.6,4.7,2.6,2.4,5.1,7.4,Ahmedabad,12,7.6,403.7,3067.97
4,2.9,19.5,1.5,0.9,0.5,2.1,7.6,Kolkata,10,7.9,243.6,1924.78
2,8.8,22.0,3.2,9.0,0.0,0.3,8.3,Lucknow,3,7.2,342.4,2465.35
5,6.1,23.0,7.2,3.9,2.5,2.0,7.0,Chennai,3,8.1,511.7,4144.8
4,4.5,22.7,0.7,0.0,6.2,3.4,6.0,Mumbai,12,8.6,219.1,1884.56
3,11.5,23.0,9.8,0.8,3.4,3.2,6.3,Lucknow,7,7.0,609.8,4268.29
4,4.0,13.8,9.3,1.0,1.6,4.3,8.0,Lucknow,7,7.4,509.7,3772.05
3,5.2,16.5,6.4,4.1,0.0,5.8,2.6,Pune,7,7.8,452.6,3530.42
6,5.5,18.5,3.7,0.1,2.3,3.3,6.9,Mumbai,10,8.8,305.0,2684.41
1,1.0,17.6,3.9,0.8,2.1,2.4,4.8,Delhi,8,7.7,289.2,2226.97
1,7.2,17.8,2.4,3.0,3.8,1.9,6.8,Pune,5,8.0,268.5,2148.24
4,4.7,22.7,1.5,3.3,2.5,2.7,3.9,Chennai,5,8.4,244.2,2051.12
2,9.0,20.3,5.5,2.4,4.3,4.3,7.7,Delhi,4,7.3,440.9,3218.35
5,9.4,19.6,8.6,2.7,4.5,2.1,7.2,Hyderabad,7,8.2,620.4,5087.39
3,7.6,19.3,4.1,0.6,2.9,3.9,4.6,Hyderabad,10,7.9,345.7,2730.64
5,7.6,18.8,0.9,4.4,2.9,1.4,5.1,Lucknow,4,7.4,214.7,1588.61
1,7.4,19.3,5.5,0.0,3.1,3.0,4.9,Pune,2,8.2,433.9,3558.06
2,5.2,24.0,0.3,3.2,0.0,0.7,6.1,Jaipur,4,7.5,195.5,1466.43
2,5.5,14.7,5.0,7.1,4.4,2.1,10.1,Mumbai,8,8.9,409.3,3643.09
5,10.3,23.8,10.4,2.8,6.4,5.2,2.4,Delhi,9,7.3,707.8,5167.21
1,8.8,24.0,7.3,0.7,3.1,3.4,6.7,Mumbai,3,9.0,509.5,4585.66
5,7.5,23.8,3.3,3.3,1.4,2.8,6.9,Pune,7,7.8,342.9,2674.69
4,8.5,17.0,3.4,2.9,3.0,3.4,4.9,Lucknow,12,7.2,306.9,2209.56
2,6.8,18.5,11.0,3.9,2.1,3.8,2.7,Kolkata,9,7.7,677.8,5219.01
2,7.5,23.1,1.3,3.8,3.1,3.5,5.6,Hyderabad,11,7.9,251.6,1987.61
4,8.5,19.3,14.0,5.4,2.4,3.3,3.6,Delhi,4,7.3,836.0,6102.66
1,1.8,18.5,2.4,2.5,0.0,1.5,7.1,Delhi,10,7.3,225.0,1642.58
2,9.3,19.7,12.0,1.8,3.2,0.8,3.2,Chennai,3,8.1,732.6,5934.03
6,9.1,16.6,0.5,1.9,7.4,4.1,5.9,Delhi,5,7.6,206.7,1570.74
6,5.0,19.6,1.5,2.2,0.3,1.0,4.5,Pune,1,8.1,212.2,1719.21
6,10.1,16.4,1.7,4.1,5.2,3.5,8.2,Delhi,3,7.6,254.8,1936.17
3,1.5,22.2,6.8,0.7,3.8,4.5,9.1,Delhi,8,7.6,473.5,3598.24
